document_id,url,doc_type,source_file,qualifies,reason,generic_authority_matches,specific_authority_matches,vesting_clauses
15542,https://www.presidency.ucsb.edu/documents/proclamation-7674-mothers-day-2003,proclamation,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}]","[{""rule"": ""statutes_at_large"", ""text"": ""38 Stat. 770""}, {""rule"": ""joint_resolution"", ""text"": ""joint resolution""}]","[""joint resolution approved May 8, 1914, as amended (38 Stat. 770), has designated the second Sunday in May each year as \""Mother's Day\"" and has requested the President to call for its appropriate observance."", ""Now, Therefore, I, George W. Bush, President of the United States of America,""]"
15543,https://www.presidency.ucsb.edu/documents/proclamation-7673-jewish-heritage-week-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15544,https://www.presidency.ucsb.edu/documents/proclamation-7672-national-day-prayer-2003,proclamation,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}]","[{""rule"": ""public_law"", ""text"": ""Public Law 100-307""}]","[""Public Law 100-307, as amended, has called on our citizens to reaffirm the role of prayer in our society and to honor the religious diversity our freedom permits by recognizing annually a \""National Day of Prayer.\"" Now, Therefore, I, George W. Bush, President of the United States of America,""]"
15545,https://www.presidency.ucsb.edu/documents/proclamation-7668-asianpacific-american-heritage-month-2003,proclamation,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}]","[{""rule"": ""public_law"", ""text"": ""Public Law 102-450""}]","[""Public Law 102-450 as amended, has designated the month of May each year as \""Asian/Pacific American Heritage Month.\"" Now, Therefore, I, George W. Bush, President of the United States of America,""]"
15546,https://www.presidency.ucsb.edu/documents/proclamation-7669-older-americans-month-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15547,https://www.presidency.ucsb.edu/documents/proclamation-7670-law-day-usa-2003,proclamation,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}]","[{""rule"": ""public_law"", ""text"": ""Public Law 87-20""}]","[""Now, Therefore, I, George W. Bush, President of the United States of America, in accordance with Public Law 87-20, as amended,""]"
15548,https://www.presidency.ucsb.edu/documents/proclamation-7671-loyalty-day-2003,proclamation,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}]","[{""rule"": ""public_law"", ""text"": ""Public Law 85-529""}]","[""Public Law 85-529, as amended, has designated May 1 of each year as \""Loyalty Day,\"" and I ask all Americans to join me in this day of celebration and in reaffirming our allegiance to our Nation."", ""Now, Therefore, I, George W. Bush, President of the United States of America,""]"
15549,https://www.presidency.ucsb.edu/documents/proclamation-7666-national-charter-schools-week-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15550,https://www.presidency.ucsb.edu/documents/proclamation-7667-national-volunteer-week-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15551,https://www.presidency.ucsb.edu/documents/proclamation-7665-national-park-week-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15552,https://www.presidency.ucsb.edu/documents/proclamation-7664-national-fair-housing-month-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15553,https://www.presidency.ucsb.edu/documents/proclamation-7663-pan-american-day-and-pan-american-week-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15554,https://www.presidency.ucsb.edu/documents/proclamation-7662-education-and-sharing-day-usa-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15555,https://www.presidency.ucsb.edu/documents/proclamation-7661-national-dare-day-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15556,https://www.presidency.ucsb.edu/documents/proclamation-7660-national-former-prisoner-war-recognition-day-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15557,https://www.presidency.ucsb.edu/documents/proclamation-7659-national-crime-victims-rights-week-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15558,https://www.presidency.ucsb.edu/documents/proclamation-7658-national-donate-life-month-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15559,https://www.presidency.ucsb.edu/documents/proclamation-7657-take-certain-actions-under-the-african-growth-and-opportunity-act-with,proclamation,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""19 U.S.C.""}, {""rule"": ""usc"", ""text"": ""19 U.S.C.""}, {""rule"": ""usc"", ""text"": ""19 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 1""}, {""rule"": ""legal_section"", ""text"": ""section 1""}, {""rule"": ""legal_section"", ""text"": ""section 5""}, {""rule"": ""public_law"", ""text"": ""Public Law 106-200""}, {""rule"": ""legal_section"", ""text"": ""section 6""}, {""rule"": ""legal_section"", ""text"": ""sections 5""}, {""rule"": ""legal_section"", ""text"": ""section 1""}]","[""Public Law 106-200) (AGOA), authorizes the President to designate a country listed in section 107 of the AGOA (19 U.S.C. 3706) as a \""beneficiary sub-Saharan African country\"" if the President determines that the country meets the eligibility requirements set forth in section 104 of the AGOA (19 U.S.C. 3703), as well as the eligibility criteria set forth in section 502 of the 1974 Act (19 U.S.C. 2462). 2."", ""With respect to any designation of DROC as a beneficiary sub-Saharan African country, I have decided to authorize the USTR to exercise the authority provided to the President under section 604 of the 1974 Act to embody modifications and technical or conforming changes in the HTS. Now, Therefore, I, George W. Bush, President of the United States of America, acting under the authority vested in me by the Constitution and the laws of the United States of America, including sections 506A and 604 of the 1974 Act and section 104 of the AGOA""]"
15560,https://www.presidency.ucsb.edu/documents/proclamation-7656-national-child-abuse-prevention-month-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15561,https://www.presidency.ucsb.edu/documents/proclamation-7655-cancer-control-month-2003,proclamation,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""36 U.S.C.""}, {""rule"": ""statutes_at_large"", ""text"": ""52 Stat. 148""}, {""rule"": ""joint_resolution"", ""text"": ""joint resolution""}]","[""joint resolution (52 Stat. 148; 36 U.S.C. 103) as amended, requesting the President to issue an annual proclamation declaring April as \""Cancer Control Month.\"" Now, Therefore, I, George W. Bush, President of the United States of America,""]"
15562,https://www.presidency.ucsb.edu/documents/proclamation-7654-greek-independence-day-national-day-celebration-greek-and-american,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15563,https://www.presidency.ucsb.edu/documents/proclamation-7653-national-poison-prevention-week-2003,proclamation,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}]","[{""rule"": ""statutes_at_large"", ""text"": ""75 Stat. 681""}, {""rule"": ""joint_resolution"", ""text"": ""joint resolution""}]","[""joint resolution approved September 26, 1961, as amended (75 Stat. 681), has authorized and requested the President to issue a proclamation designating the third week of March each year as \""National Poison Prevention Week.\"" Now, Therefore, I, George W. Bush, President of the United States of America,""]"
15564,https://www.presidency.ucsb.edu/documents/proclamation-7648-american-red-cross-month-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America and Honorary Chairman of the American Red Cross, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15565,https://www.presidency.ucsb.edu/documents/proclamation-7649-irish-american-heritage-month-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15566,https://www.presidency.ucsb.edu/documents/proclamation-7650-national-colorectal-cancer-awareness-month-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15569,https://www.presidency.ucsb.edu/documents/proclamation-7647-establishment-the-governors-island-national-monument,proclamation,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}]","[{""rule"": ""legal_section"", ""text"": ""section 9""}, {""rule"": ""public_law"", ""text"": ""Public Law 105-33""}, {""rule"": ""statutes_at_large"", ""text"": ""111 Stat. 670""}, {""rule"": ""usc"", ""text"": ""16 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 2""}, {""rule"": ""statutes_at_large"", ""text"": ""34 Stat. 225""}, {""rule"": ""referenced_act"", ""text"": ""the Act""}, {""rule"": ""usc"", ""text"": ""16 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 2""}, {""rule"": ""statutes_at_large"", ""text"": ""34 Stat. 225""}, {""rule"": ""named_act"", ""text"": ""the Antiquities Act""}, {""rule"": ""referenced_act"", ""text"": ""the Act""}]","[""Public Law 105-33, section 9101, 111 Stat. 670 (August 5, 1997), which required the entire island, including the monument lands, to be sold with a right of first offer to the State and City of New York."", ""by the authority vested in me by section 2 of the Act of June 8, 1906 (34 Stat. 225, 16 U.S.C. 431),"", ""Whereas the State and City of New York each executed a consent and waiver of the right of first offer regarding Governors Island; and Whereas the portion of Governors Island described on the accompanying land description was sold to the National Trust for Historic Preservation (National Trust), on January 31, 2003, and the remainder of Governors Island was sold to the Governors Island Preservation and Education Corporation (GIPEC) of the State and City of New York, on January 31, 2003; and Whereas the National Trust, on January 31, 2003, relinquished and conveyed to the United States of America all lands owned by the National Trust on Governors Island; and Whereas such relinquishment and conveyance have been accepted by the Secretary of the Interior (Secretary) pursuant to the Antiquities Act; and Whereas it appears that it would be in the public interest to preserve Castle Williams, Fort Jay, and certain lands and buildings necessary for the care and management of the Castle and Fort as the Governors Island National Monument; Now, Therefore, I, George W. Bush, President of the United States of America, by the authority vested in me by section 2 of the Act of June 8, 1906 (34 Stat. 225, 16 U.S.C. 431)""]"
15571,https://www.presidency.ucsb.edu/documents/proclamation-7645-national-african-american-history-month-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15572,https://www.presidency.ucsb.edu/documents/proclamation-7644-american-heart-month-2003,proclamation,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""36 U.S.C.""}, {""rule"": ""statutes_at_large"", ""text"": ""77 Stat. 843""}, {""rule"": ""joint_resolution"", ""text"": ""Joint Resolution""}]","[""Joint Resolution approved December 30, 1963, as amended (77 Stat. 843; 36 U.S.C. 101), has requested that the President issue an annual proclamation designating February as \""American Heart Month.\"" Now, Therefore, I, George W. Bush, President of the United States of America,""]"
15573,https://www.presidency.ucsb.edu/documents/proclamation-7643-national-consumer-protection-week-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15574,https://www.presidency.ucsb.edu/documents/proclamation-7641-modify-rules-origin-under-the-north-american-free-trade-agreement,proclamation,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States""}]","[{""rule"": ""legal_section"", ""text"": ""section 6""}, {""rule"": ""legal_section"", ""text"": ""section 2""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""named_act"", ""text"": ""the NAFTA Implementation Act""}, {""rule"": ""legal_section"", ""text"": ""section 6""}, {""rule"": ""legal_section"", ""text"": ""section 2""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""named_act"", ""text"": ""the NAFTA Implementation Act""}]","[""vested in me by the Constitution and the laws of the United States, including section 604 of the 1974 Act, section 202 of the NAFTA Implementation Act, and section 301 of title 3, United States Code,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, acting under the authority vested in me by the Constitution and the laws of the United States, including section 604 of the 1974 Act, section 202 of the NAFTA Implementation Act, and section 301 of title 3, United States Code""]"
15575,https://www.presidency.ucsb.edu/documents/proclamation-7642-martin-luther-king-jr-federal-holiday-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15576,https://www.presidency.ucsb.edu/documents/proclamation-7640-religious-freedom-day-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15577,https://www.presidency.ucsb.edu/documents/proclamation-7639-national-sanctity-human-life-day-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15578,https://www.presidency.ucsb.edu/documents/proclamation-7638-the-centennial-korean-immigration-the-united-states,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15579,https://www.presidency.ucsb.edu/documents/proclamation-7637-modify-duty-free-treatment-under-the-generalized-system-preferences,proclamation,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""19 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 6""}, {""rule"": ""usc"", ""text"": ""19 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 6""}]","[""vested in me by the Constitution and the laws of the United States of America, including title V and section 604 of the 1974 Act (19 U.S.C. 2461-7, 2483),"", ""Now, Therefore, I, George W. Bush, President of the United States of America, acting under the authority vested in me by the Constitution and the laws of the United States of America, including title V and section 604 of the 1974 Act (19 U.S.C. 2461-7, 2483)""]"
15580,https://www.presidency.ucsb.edu/documents/proclamation-7636-national-mentoring-month-2003,proclamation,4_28_2026_build_dev.csv,true,generic authority only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}, {""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15581,https://www.presidency.ucsb.edu/documents/proclamation-7635-wright-brothers-day-2002,proclamation,4_28_2026_build_dev.csv,false,specific authority cited,"[{""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""36 U.S.C.""}, {""rule"": ""statutes_at_large"", ""text"": ""77 Stat. 402""}, {""rule"": ""joint_resolution"", ""text"": ""joint resolution""}]","[""joint resolution approved December 17, 1963 (77 Stat. 402; 36 U.S.C. 143) as amended, has designated December 17 of each year as \""Wright Brothers Day\"" and has authorized and requested the President to issue annually a proclamation inviting the people of the United States to observe that day with appropriate ceremonies and activities."", ""Now, Therefore, I, George W. Bush, President of the United States of America,""]"
