document_id,document_type,identifier,title,date,url
8947,memorandum,2020-06,presidential determination pursuant section 1245d4b and c the national defense 15,"June 05, 2020",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-1245d4b-and-c-the-national-defense-15
8948,memorandum,,protecting united states investors from significant risks from chinese,"June 04, 2020",https://www.presidency.ucsb.edu/documents/memorandum-protecting-united-states-investors-from-significant-risks-from-chinese
8949,memorandum,,providing continued federal support for governors use the national guard 3,"June 02, 2020",https://www.presidency.ucsb.edu/documents/memorandum-providing-continued-federal-support-for-governors-use-the-national-guard-3
8950,memorandum,,providing continued federal support for governors use the national guard 2,"May 20, 2020",https://www.presidency.ucsb.edu/documents/memorandum-providing-continued-federal-support-for-governors-use-the-national-guard-2
8951,memorandum,,delegation functions and authorities under section 1260j the national defense,"May 12, 2020",https://www.presidency.ucsb.edu/documents/memorandum-delegation-functions-and-authorities-under-section-1260j-the-national-defense
8952,memorandum,,providing continued federal support for governors use the national guard 1,"May 08, 2020",https://www.presidency.ucsb.edu/documents/memorandum-providing-continued-federal-support-for-governors-use-the-national-guard-1
8953,memorandum,,authorizing the crisis counseling assistance and training program for major,"April 28, 2020",https://www.presidency.ucsb.edu/documents/memorandum-authorizing-the-crisis-counseling-assistance-and-training-program-for-major
8954,memorandum,,providing continued federal support for governors use the national guard 0,"April 28, 2020",https://www.presidency.ucsb.edu/documents/memorandum-providing-continued-federal-support-for-governors-use-the-national-guard-0
8955,memorandum,,providing continued federal support for governors use the national guard,"April 20, 2020",https://www.presidency.ucsb.edu/documents/memorandum-providing-continued-federal-support-for-governors-use-the-national-guard
8956,memorandum,,delegation authorities under the national defense authorization act for fiscal,"April 14, 2020",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authorities-under-the-national-defense-authorization-act-for-fiscal
8957,memorandum,,providing federal support for governors use the national guard respond covid 4,"April 13, 2020",https://www.presidency.ucsb.edu/documents/memorandum-providing-federal-support-for-governors-use-the-national-guard-respond-covid-4
8958,memorandum,,authorizing the exercise authority under public law 85 804 0,"April 10, 2020",https://www.presidency.ucsb.edu/documents/memorandum-authorizing-the-exercise-authority-under-public-law-85-804-0
8959,memorandum,,providing covid 19 assistance the italian republic,"April 10, 2020",https://www.presidency.ucsb.edu/documents/memorandum-providing-covid-19-assistance-the-italian-republic
8961,memorandum,,providing federal support for governors use the national guard respond covid 3,"April 07, 2020",https://www.presidency.ucsb.edu/documents/memorandum-providing-federal-support-for-governors-use-the-national-guard-respond-covid-3
8962,memorandum,,allocating certain scarce or threatened health and medical resources domestic,"April 03, 2020",https://www.presidency.ucsb.edu/documents/memorandum-allocating-certain-scarce-or-threatened-health-and-medical-resources-domestic
8963,memorandum,,providing federal support for governors use the national guard respond covid 2,"April 02, 2020",https://www.presidency.ucsb.edu/documents/memorandum-providing-federal-support-for-governors-use-the-national-guard-respond-covid-2
8964,memorandum,,providing order succession within the pension benefit guaranty corporation,"April 02, 2020",https://www.presidency.ucsb.edu/documents/memorandum-providing-order-succession-within-the-pension-benefit-guaranty-corporation
8965,memorandum,,order under the defense production act 1950 regarding 3m company,"April 02, 2020",https://www.presidency.ucsb.edu/documents/memorandum-order-under-the-defense-production-act-1950-regarding-3m-company
8966,memorandum,,order under the defense production act 1950 regarding the purchase ventilators,"April 02, 2020",https://www.presidency.ucsb.edu/documents/memorandum-order-under-the-defense-production-act-1950-regarding-the-purchase-ventilators
8967,memorandum,,delegation certain functions and authorities under the national defense 0,"March 31, 2020",https://www.presidency.ucsb.edu/documents/memorandum-delegation-certain-functions-and-authorities-under-the-national-defense-0
8969,memorandum,,providing federal support for governors use the national guard respond covid 1,"March 30, 2020",https://www.presidency.ucsb.edu/documents/memorandum-providing-federal-support-for-governors-use-the-national-guard-respond-covid-1
8971,memorandum,,order under the defense production act 1950 regarding general motors company,"March 27, 2020",https://www.presidency.ucsb.edu/documents/memorandum-order-under-the-defense-production-act-1950-regarding-general-motors-company
8973,memorandum,,delegation functions under 31 usc 5302,"March 20, 2020",https://www.presidency.ucsb.edu/documents/memorandum-delegation-functions-under-31-usc-5302
8975,memorandum,,making general use respirators available,"March 11, 2020",https://www.presidency.ucsb.edu/documents/memorandum-making-general-use-respirators-available
8976,memorandum,,delegation authority reestablish the presidential advisory council combating,"March 03, 2020",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authority-reestablish-the-presidential-advisory-council-combating
8977,memorandum,,the effects titanium sponge imports national security,"February 27, 2020",https://www.presidency.ucsb.edu/documents/memorandum-the-effects-titanium-sponge-imports-national-security
8978,memorandum,,delegation certain functions and authorities under the national defense,"February 21, 2020",https://www.presidency.ucsb.edu/documents/memorandum-delegation-certain-functions-and-authorities-under-the-national-defense
8980,memorandum,,delegation certain authority under the federal service labor management,"January 29, 2020",https://www.presidency.ucsb.edu/documents/memorandum-delegation-certain-authority-under-the-federal-service-labor-management
8984,memorandum,,delegation removal authority over the federal service impasses panel,"November 12, 2019",https://www.presidency.ucsb.edu/documents/memorandum-delegation-removal-authority-over-the-federal-service-impasses-panel
8985,memorandum,2020-04,presidential determination refugee admissions for fiscal year 2020,"November 01, 2019",https://www.presidency.ucsb.edu/documents/presidential-determination-refugee-admissions-for-fiscal-year-2020
8986,memorandum,2020-03,presidential determination pursuant section 1245d4b and c the national defense 14,"October 25, 2019",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-1245d4b-and-c-the-national-defense-14
8987,memorandum,2020-01,presidential determination and certification with respect the child soldiers prevention,"October 18, 2019",https://www.presidency.ucsb.edu/documents/presidential-determination-and-certification-with-respect-the-child-soldiers-prevention
8988,memorandum,2020-02,presidential determination with respect the efforts foreign governments regarding 1,"October 18, 2019",https://www.presidency.ucsb.edu/documents/presidential-determination-with-respect-the-efforts-foreign-governments-regarding-1
8989,memorandum,,executive orders 13836 13837 and 13839,"October 11, 2019",https://www.presidency.ucsb.edu/documents/memorandum-executive-orders-13836-13837-and-13839
8990,memorandum,,delegation functions and authorities under the better utilization investments,"September 24, 2019",https://www.presidency.ucsb.edu/documents/memorandum-delegation-functions-and-authorities-under-the-better-utilization-investments
8991,memorandum,2019-23,continuation the exercise certain authorities under the trading with the 17,"September 13, 2019",https://www.presidency.ucsb.edu/documents/memorandum-continuation-the-exercise-certain-authorities-under-the-trading-with-the-17
8992,memorandum,,providing order succession within the council environmental quality 1,"September 06, 2019",https://www.presidency.ucsb.edu/documents/memorandum-providing-order-succession-within-the-council-environmental-quality-1
8993,memorandum,,discharging the federal student loan debt totally and permanently disabled,"August 21, 2019",https://www.presidency.ucsb.edu/documents/memorandum-discharging-the-federal-student-loan-debt-totally-and-permanently-disabled
8995,memorandum,2019-22,presidential determination major drug transit or major illicit drug producing countries 10,"August 08, 2019",https://www.presidency.ucsb.edu/documents/presidential-determination-major-drug-transit-or-major-illicit-drug-producing-countries-10
8996,memorandum,2019-21,designation the federative republic brazil major non nato ally,"July 31, 2019",https://www.presidency.ucsb.edu/documents/memorandum-designation-the-federative-republic-brazil-major-non-nato-ally
8997,memorandum,,reforming developing country status the world trade organization,"July 26, 2019",https://www.presidency.ucsb.edu/documents/memorandum-reforming-developing-country-status-the-world-trade-organization
8998,memorandum,2019-17,presidential determination pursuant section 303 the defense production act 1950 amended 9,"July 22, 2019",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-303-the-defense-production-act-1950-amended-9
8999,memorandum,2019-18,presidential determination pursuant section 303 the defense production act 1950 amended 10,"July 22, 2019",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-303-the-defense-production-act-1950-amended-10
9000,memorandum,2019-19,presidential determination pursuant section 303 the defense production act 1950 amended 11,"July 22, 2019",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-303-the-defense-production-act-1950-amended-11
9001,memorandum,2019-20,presidential determination pursuant section 303 the defense production act 1950 amended 12,"July 22, 2019",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-303-the-defense-production-act-1950-amended-12
9002,memorandum,2019-15,presidential determination pursuant section 303 the defense production act 1950 amended 7,"July 22, 2019",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-303-the-defense-production-act-1950-amended-7
9003,memorandum,2019-16,presidential determination pursuant section 303 the defense production act 1950 amended 8,"July 22, 2019",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-303-the-defense-production-act-1950-amended-8
9004,memorandum,,delegation authority under the asia reassurance initiative act 2018,"July 19, 2019",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authority-under-the-asia-reassurance-initiative-act-2018
9005,memorandum,2019-14,continuation united states drug interdiction assistance the government 11,"July 19, 2019",https://www.presidency.ucsb.edu/documents/memorandum-continuation-united-states-drug-interdiction-assistance-the-government-11
9006,memorandum,,the effect uranium imports the national security and establishment the united,"July 12, 2019",https://www.presidency.ucsb.edu/documents/memorandum-the-effect-uranium-imports-the-national-security-and-establishment-the-united
9007,memorandum,,policy for military service academy and reserve officers training corps,"June 26, 2019",https://www.presidency.ucsb.edu/documents/memorandum-policy-for-military-service-academy-and-reserve-officers-training-corps
9008,memorandum,,providing order succession within the central intelligence agency,"June 14, 2019",https://www.presidency.ucsb.edu/documents/memorandum-providing-order-succession-within-the-central-intelligence-agency
9009,memorandum,2019-13,presidential determination pursuant section 303 the defense production act 1950 amended 6,"June 10, 2019",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-303-the-defense-production-act-1950-amended-6
9010,memorandum,,delegation functions and authorities under the nicaragua human rights and,"May 24, 2019",https://www.presidency.ucsb.edu/documents/memorandum-delegation-functions-and-authorities-under-the-nicaragua-human-rights-and
9011,memorandum,,delegation function under the hizballah international financing prevention act,"May 24, 2019",https://www.presidency.ucsb.edu/documents/memorandum-delegation-function-under-the-hizballah-international-financing-prevention-act
9012,memorandum,,delegation functions and authorities under the sanctioning the use civilians,"May 24, 2019",https://www.presidency.ucsb.edu/documents/memorandum-delegation-functions-and-authorities-under-the-sanctioning-the-use-civilians
9013,memorandum,,revisions the 2017 unified command plan,"May 24, 2019",https://www.presidency.ucsb.edu/documents/memorandum-revisions-the-2017-unified-command-plan
9014,memorandum,,agency cooperation with attorney generals review intelligence activities,"May 23, 2019",https://www.presidency.ucsb.edu/documents/memorandum-agency-cooperation-with-attorney-generals-review-intelligence-activities
9015,memorandum,,enforcing the legal responsibilities sponsors aliens,"May 23, 2019",https://www.presidency.ucsb.edu/documents/memorandum-enforcing-the-legal-responsibilities-sponsors-aliens
9016,memorandum,,delegation authority under section 5 the united states caribbean strategic,"April 30, 2019",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authority-under-section-5-the-united-states-caribbean-strategic
9017,memorandum,,additional measures enhance border security and restore integrity our,"April 29, 2019",https://www.presidency.ucsb.edu/documents/memorandum-additional-measures-enhance-border-security-and-restore-integrity-our
9018,memorandum,2019-12,presidential determination pursuant section 1245d4b and c the national defense 13,"April 29, 2019",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-1245d4b-and-c-the-national-defense-13
9019,memorandum,,combating high nonimmigrant overstay rates,"April 22, 2019",https://www.presidency.ucsb.edu/documents/memorandum-combating-high-nonimmigrant-overstay-rates
9021,memorandum,,delaying submission the small business report under the trade facilitation and,"April 01, 2019",https://www.presidency.ucsb.edu/documents/memorandum-delaying-submission-the-small-business-report-under-the-trade-facilitation-and
9023,memorandum,,federal housing finance reform,"March 27, 2019",https://www.presidency.ucsb.edu/documents/memorandum-federal-housing-finance-reform
9024,memorandum,2019-11,presidential determination pursuant section 303 the defense production act 1950 amended 5,"March 12, 2019",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-303-the-defense-production-act-1950-amended-5
9026,memorandum,NSPM-16,promoting womens global development and prosperity,"February 07, 2019",https://www.presidency.ucsb.edu/documents/memorandum-promoting-womens-global-development-and-prosperity
9027,memorandum,2019-08,presidential determination pursuant section 303 the defense production act 1950 amended 2,"January 16, 2019",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-303-the-defense-production-act-1950-amended-2
9028,memorandum,2019-09,presidential determination pursuant section 303 the defense production act 1950 amended 3,"January 16, 2019",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-303-the-defense-production-act-1950-amended-3
9029,memorandum,2019-10,presidential determination pursuant section 303 the defense production act 1950 amended 4,"January 16, 2019",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-303-the-defense-production-act-1950-amended-4
9030,memorandum,2019-07,presidential determination pursuant section 303 the defense production act 1950 amended 1,"January 16, 2019",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-303-the-defense-production-act-1950-amended-1
9031,memorandum,,delegation functions and authorities under the hizballah international,"January 15, 2019",https://www.presidency.ucsb.edu/documents/memorandum-delegation-functions-and-authorities-under-the-hizballah-international
9032,memorandum,,delegation authorities and responsibilities under section 1763 the national,"January 15, 2019",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authorities-and-responsibilities-under-section-1763-the-national
9033,memorandum,,delegation functions and authorities under section 1245 the national defense,"December 21, 2018",https://www.presidency.ucsb.edu/documents/memorandum-delegation-functions-and-authorities-under-section-1245-the-national-defense
9034,memorandum,,delegation functions and authorities under section 1238 the faa reauthorization,"December 21, 2018",https://www.presidency.ucsb.edu/documents/memorandum-delegation-functions-and-authorities-under-section-1238-the-faa-reauthorization
9035,memorandum,,establishment united states space command unified combatant command,"December 18, 2018",https://www.presidency.ucsb.edu/documents/memorandum-establishment-united-states-space-command-unified-combatant-command
9037,memorandum,,delegation authority under section 614a1 the foreign assistance act 1961 0,"November 29, 2018",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authority-under-section-614a1-the-foreign-assistance-act-1961-0
9038,memorandum,2019-05,presidential determination with respect the efforts foreign governments regarding 0,"November 29, 2018",https://www.presidency.ucsb.edu/documents/presidential-determination-with-respect-the-efforts-foreign-governments-regarding-0
9039,memorandum,,delegation authorities under section 1757 the national defense authorization,"November 26, 2018",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authorities-under-section-1757-the-national-defense-authorization
9041,memorandum,2019-04,presidential determination pursuant section 1245d4b and c the national defense 12,"October 31, 2018",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-1245d4b-and-c-the-national-defense-12
9042,memorandum,,delegation authority under section 1244 the national defense authorization act,"October 29, 2018",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authority-under-section-1244-the-national-defense-authorization-act
9043,memorandum,,delegation authority under section 1069 the national defense authorization act,"October 26, 2018",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authority-under-section-1069-the-national-defense-authorization-act
9044,memorandum,,delegation authorities under section 1294 the national defense authorization,"October 26, 2018",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authorities-under-section-1294-the-national-defense-authorization
9045,memorandum,,delegation authority under section 3132d the national defense authorization act,"October 26, 2018",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authority-under-section-3132d-the-national-defense-authorization-act
9046,memorandum,,developing sustainable spectrum strategy for americas future,"October 25, 2018",https://www.presidency.ucsb.edu/documents/memorandum-developing-sustainable-spectrum-strategy-for-americas-future
9047,memorandum,,promoting the reliable supply and delivery water the west,"October 19, 2018",https://www.presidency.ucsb.edu/documents/memorandum-promoting-the-reliable-supply-and-delivery-water-the-west
9048,memorandum,,delegation authority under section 1604b the john s mccain national defense,"October 16, 2018",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authority-under-section-1604b-the-john-s-mccain-national-defense
9049,memorandum,2019-02,presidential determination pursuant section 303 the defense production act 1950 amended,"October 05, 2018",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-303-the-defense-production-act-1950-amended
9051,memorandum,2019-01,presidential determination refugee admissions for fiscal year 2019,"October 04, 2018",https://www.presidency.ucsb.edu/documents/presidential-determination-refugee-admissions-for-fiscal-year-2019
9052,memorandum,2018-13,presidential determination with respect the child soldiers prevention act 2008 4,"September 28, 2018",https://www.presidency.ucsb.edu/documents/presidential-determination-with-respect-the-child-soldiers-prevention-act-2008-4
9054,memorandum,2018-12,presidential determination major drug transit or major illicit drug producing countries 9,"September 11, 2018",https://www.presidency.ucsb.edu/documents/presidential-determination-major-drug-transit-or-major-illicit-drug-producing-countries-9
9055,memorandum,,delegation authority under section 1290b the john s mccain national defense,"September 10, 2018",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authority-under-section-1290b-the-john-s-mccain-national-defense
9056,memorandum,2018-11,continuation the exercise certain authorities under the trading with the 16,"September 10, 2018",https://www.presidency.ucsb.edu/documents/memorandum-continuation-the-exercise-certain-authorities-under-the-trading-with-the-16
9057,memorandum,,delegation authorities under the reinforcing education accountability,"August 31, 2018",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authorities-under-the-reinforcing-education-accountability
9058,memorandum,,modernizing the monetary reimbursement model for the delivery goods through the,"August 23, 2018",https://www.presidency.ucsb.edu/documents/memorandum-modernizing-the-monetary-reimbursement-model-for-the-delivery-goods-through-the
9059,memorandum,2018-10,continuation united states drug interdiction assistance the government 10,"July 20, 2018",https://www.presidency.ucsb.edu/documents/memorandum-continuation-united-states-drug-interdiction-assistance-the-government-10
9060,memorandum,,national space traffic management policy,"June 18, 2018",https://www.presidency.ucsb.edu/documents/memorandum-national-space-traffic-management-policy
9061,memorandum,2018-09,suspension limitations under the jerusalem embassy act 34,"June 04, 2018",https://www.presidency.ucsb.edu/documents/memorandum-suspension-limitations-under-the-jerusalem-embassy-act-34
9062,memorandum,,delegation authority under section 709 the department state authorities act,"June 04, 2018",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authority-under-section-709-the-department-state-authorities-act
9063,memorandum,,streamlining regulations commercial use space,"May 24, 2018",https://www.presidency.ucsb.edu/documents/memorandum-streamlining-regulations-commercial-use-space
9064,memorandum,,delegation authorities under section 1244c the national defense authorization,"May 16, 2018",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authorities-under-section-1244c-the-national-defense-authorization
9065,memorandum,2018-08,presidential determination pursuant section 1245d4b and c the national defense 11,"May 14, 2018",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-1245d4b-and-c-the-national-defense-11
9067,memorandum,2018-06,presidential determination the proposed agreement between the government the united states,"April 30, 2018",https://www.presidency.ucsb.edu/documents/presidential-determination-the-proposed-agreement-between-the-government-the-united-states
9068,memorandum,2018-07,presidential determination the proposed agreement between the government the united 0,"April 30, 2018",https://www.presidency.ucsb.edu/documents/presidential-determination-the-proposed-agreement-between-the-government-the-united-0
9069,memorandum,,certification for certain records related the assassination president john f,"April 26, 2018",https://www.presidency.ucsb.edu/documents/memorandum-certification-for-certain-records-related-the-assassination-president-john-f
9070,memorandum,2018-05,eligibility the organisation conjointe de cooperation en matiere darmement,"April 20, 2018",https://www.presidency.ucsb.edu/documents/memorandum-eligibility-the-organisation-conjointe-de-cooperation-en-matiere-darmement
9071,memorandum,NSPM-10,national security presidential memorandum united states conventional arms transfer policy,"April 19, 2018",https://www.presidency.ucsb.edu/documents/national-security-presidential-memorandum-united-states-conventional-arms-transfer-policy
9072,memorandum,,promoting domestic manufacturing and job creation policies and procedures,"April 12, 2018",https://www.presidency.ucsb.edu/documents/memorandum-promoting-domestic-manufacturing-and-job-creation-policies-and-procedures
9073,memorandum,,ending catch and release the border the united states and directing other,"April 06, 2018",https://www.presidency.ucsb.edu/documents/memorandum-ending-catch-and-release-the-border-the-united-states-and-directing-other
9074,memorandum,,securing the southern border the united states,"April 04, 2018",https://www.presidency.ucsb.edu/documents/memorandum-securing-the-southern-border-the-united-states
9075,memorandum,,delegation authorities under section 3136 the national defense authorization,"April 04, 2018",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authorities-under-section-3136-the-national-defense-authorization
9076,memorandum,,expiration deferred enforced departure for liberians,"March 27, 2018",https://www.presidency.ucsb.edu/documents/memorandum-expiration-deferred-enforced-departure-for-liberians
9078,memorandum,,actions the united states related the section 301 investigation chinas laws,"March 22, 2018",https://www.presidency.ucsb.edu/documents/memorandum-actions-the-united-states-related-the-section-301-investigation-chinas-laws
9079,memorandum,,delegation authorities under section 1245 the national defense authorization,"February 20, 2018",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authorities-under-section-1245-the-national-defense-authorization
9080,memorandum,,application the definition machinegun bump fire stocks and other similar,"February 20, 2018",https://www.presidency.ucsb.edu/documents/memorandum-application-the-definition-machinegun-bump-fire-stocks-and-other-similar
9081,memorandum,,delegation certain functions and authorities under section 1235 the national,"February 09, 2018",https://www.presidency.ucsb.edu/documents/memorandum-delegation-certain-functions-and-authorities-under-section-1235-the-national
9082,memorandum,,delegation certain functions and authorities under section 1252 the national,"February 08, 2018",https://www.presidency.ucsb.edu/documents/memorandum-delegation-certain-functions-and-authorities-under-section-1252-the-national
9083,memorandum,NSPM-9,optimizing the use federal government information support the national vetting,"February 06, 2018",https://www.presidency.ucsb.edu/documents/memorandum-optimizing-the-use-federal-government-information-support-the-national-vetting
9084,memorandum,,delegation certain functions and authorities under section 1238 the national,"February 05, 2018",https://www.presidency.ucsb.edu/documents/memorandum-delegation-certain-functions-and-authorities-under-section-1238-the-national
9085,memorandum,2018-03,presidential determination pursuant section 4533a5 the defense production act 1950 1,"January 23, 2018",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-4533a5-the-defense-production-act-1950-1
9086,memorandum,2018-04,presidential determination pursuant section 4533a5 the defense production act 1950 2,"January 23, 2018",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-4533a5-the-defense-production-act-1950-2
9087,memorandum,,procedures for responding requests for identities united states persons,"January 09, 2018",https://www.presidency.ucsb.edu/documents/memorandum-procedures-for-responding-requests-for-identities-united-states-persons
9088,memorandum,,delegation responsibilities under the frank r wolf international religious,"January 09, 2018",https://www.presidency.ucsb.edu/documents/memorandum-delegation-responsibilities-under-the-frank-r-wolf-international-religious
9089,memorandum,,supporting broadband tower facilities rural america federal properties managed,"January 08, 2018",https://www.presidency.ucsb.edu/documents/memorandum-supporting-broadband-tower-facilities-rural-america-federal-properties-managed
9090,memorandum,,reinvigorating americas human space exploration program,"December 11, 2017",https://www.presidency.ucsb.edu/documents/memorandum-reinvigorating-americas-human-space-exploration-program
9092,memorandum,2018-02,suspension limitations under the jerusalem embassy act 33,"December 06, 2017",https://www.presidency.ucsb.edu/documents/memorandum-suspension-limitations-under-the-jerusalem-embassy-act-33
9093,memorandum,,delegation authority under sections 506a2a and 652 the foreign assistance act,"December 04, 2017",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authority-under-sections-506a2a-and-652-the-foreign-assistance-act
9094,memorandum,2018-1,presidential determination pursuant section 1245d4b and c the national defense,"November 15, 2017",https://www.presidency.ucsb.edu/documents/memorandum-presidential-determination-pursuant-section-1245d4b-and-c-the-national-defense
9095,memorandum,,temporary certification for certain records related the assassination president,"October 26, 2017",https://www.presidency.ucsb.edu/documents/memorandum-temporary-certification-for-certain-records-related-the-assassination-president
9097,memorandum,,unmanned aircraft systems integration pilot program,"October 25, 2017",https://www.presidency.ucsb.edu/documents/memorandum-unmanned-aircraft-systems-integration-pilot-program
9098,memorandum,,delegation certain functions and authorities under the countering americas,"October 11, 2017",https://www.presidency.ucsb.edu/documents/memorandum-delegation-certain-functions-and-authorities-under-the-countering-americas
9100,memorandum,2017-14,presidential determination with respect the child soldiers prevention act 2008 3,"September 30, 2017",https://www.presidency.ucsb.edu/documents/presidential-determination-with-respect-the-child-soldiers-prevention-act-2008-3
9101,memorandum,2017-15,presidential determination with respect the efforts foreign governments regarding,"September 30, 2017",https://www.presidency.ucsb.edu/documents/presidential-determination-with-respect-the-efforts-foreign-governments-regarding
9102,memorandum,,delegation certain functions and authorities under the countering americas 0,"September 29, 2017",https://www.presidency.ucsb.edu/documents/memorandum-delegation-certain-functions-and-authorities-under-the-countering-americas-0
9103,memorandum,,presidential determination refugee admissions for fiscal year 2018,"September 29, 2017",https://www.presidency.ucsb.edu/documents/presidential-determination-refugee-admissions-for-fiscal-year-2018
9104,memorandum,,increasing access high quality science technology engineering and mathematics,"September 25, 2017",https://www.presidency.ucsb.edu/documents/memorandum-increasing-access-high-quality-science-technology-engineering-and-mathematics
9105,memorandum,,delegation authority under the consolidated appropriations act 2017 0,"September 25, 2017",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authority-under-the-consolidated-appropriations-act-2017-0
9106,memorandum,,the thirteenth quadrennial review military compensation,"September 15, 2017",https://www.presidency.ucsb.edu/documents/memorandum-the-thirteenth-quadrennial-review-military-compensation
9107,memorandum,2017-12,presidential determination major drug transit or major illicit drug producing countries 8,"September 13, 2017",https://www.presidency.ucsb.edu/documents/presidential-determination-major-drug-transit-or-major-illicit-drug-producing-countries-8
9108,memorandum,,delegation authority under the global magnitsky human rights accountability act,"September 08, 2017",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authority-under-the-global-magnitsky-human-rights-accountability-act
9109,memorandum,,continuation the exercise certain authorities under the trading with the 15,"September 08, 2017",https://www.presidency.ucsb.edu/documents/memorandum-continuation-the-exercise-certain-authorities-under-the-trading-with-the-15
9111,memorandum,,elevation the united states cyber command unified combatant command,"August 18, 2017",https://www.presidency.ucsb.edu/documents/memorandum-elevation-the-united-states-cyber-command-unified-combatant-command
9112,memorandum,,addressing chinas laws policies practices and actions related intellectual,"August 14, 2017",https://www.presidency.ucsb.edu/documents/memorandum-addressing-chinas-laws-policies-practices-and-actions-related-intellectual
9113,memorandum,2017-10,continuation united states drug interdiction assistance the government 9,"July 21, 2017",https://www.presidency.ucsb.edu/documents/memorandum-continuation-united-states-drug-interdiction-assistance-the-government-9
9114,memorandum,,delegation authority under the department state authorities act fiscal year,"June 29, 2017",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authority-under-the-department-state-authorities-act-fiscal-year
9115,memorandum,,delegation authority under the national defense authorization act for fiscal 5,"June 29, 2017",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authority-under-the-national-defense-authorization-act-for-fiscal-5
9116,memorandum,,delegation authority under the consolidated appropriations act 2017,"June 21, 2017",https://www.presidency.ucsb.edu/documents/memorandum-delegation-authority-under-the-consolidated-appropriations-act-2017
9117,memorandum,,strengthening the policy the united states toward cuba,"June 16, 2017",https://www.presidency.ucsb.edu/documents/memorandum-strengthening-the-policy-the-united-states-toward-cuba
9118,memorandum,,the effective date executive order 13780,"June 14, 2017",https://www.presidency.ucsb.edu/documents/memorandum-the-effective-date-executive-order-13780
9119,memorandum,2017-08,presidential determination pursuant section 4533a5 the defense production act 1950,"June 13, 2017",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-4533a5-the-defense-production-act-1950
9120,memorandum,2017-09,presidential determination pursuant section 4533a5 the defense production act 1950 0,"June 13, 2017",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-4533a5-the-defense-production-act-1950-0
9121,memorandum,2017-07,suspension limitations under the jerusalem embassy act 32,"May 31, 2017",https://www.presidency.ucsb.edu/documents/memorandum-suspension-limitations-under-the-jerusalem-embassy-act-32
9122,memorandum,2017-06,presidential determination pursuant section 1245d4b and c the national defense 10,"May 17, 2017",https://www.presidency.ucsb.edu/documents/presidential-determination-pursuant-section-1245d4b-and-c-the-national-defense-10
9123,memorandum,,aluminum imports and threats national security,"April 27, 2017",https://www.presidency.ucsb.edu/documents/memorandum-aluminum-imports-and-threats-national-security
9124,memorandum,,orderly liquidation authority,"April 21, 2017",https://www.presidency.ucsb.edu/documents/memorandum-orderly-liquidation-authority
9125,memorandum,,the financial stability oversight council,"April 21, 2017",https://www.presidency.ucsb.edu/documents/memorandum-the-financial-stability-oversight-council
9126,memorandum,,steel imports and threats national security,"April 20, 2017",https://www.presidency.ucsb.edu/documents/memorandum-steel-imports-and-threats-national-security
