document_id,document_type,identifier,title,date,url,sample_id,partition
3226,executive_order,11194,inspection income excess profits estate and gift tax returns the,"January 26, 1965",https://www.presidency.ucsb.edu/documents/executive-order-11194-inspection-income-excess-profits-estate-and-gift-tax-returns-the,EO0545,development
1462,executive_order,12957,prohibiting certain transactions with respect the development,"March 15, 1995",https://www.presidency.ucsb.edu/documents/executive-order-12957-prohibiting-certain-transactions-with-respect-the-development,EO0546,development
3485,executive_order,10935,inspection income excess profits estate and gift tax returns the,"April 22, 1961",https://www.presidency.ucsb.edu/documents/executive-order-10935-inspection-income-excess-profits-estate-and-gift-tax-returns-the,EO0547,development
3403,executive_order,11017,providing for coordination with respect outdoor recreation resources,"April 27, 1962",https://www.presidency.ucsb.edu/documents/executive-order-11017-providing-for-coordination-with-respect-outdoor-recreation-resources,EO0548,development
4396,executive_order,10027,extension trust periods indian lands expiring during the calendar,"January 06, 1949",https://www.presidency.ucsb.edu/documents/executive-order-10027-extension-trust-periods-indian-lands-expiring-during-the-calendar,EO0549,development
3733,executive_order,10687,suspension portion section 5762a title 10 the united states code,"November 16, 1956",https://www.presidency.ucsb.edu/documents/executive-order-10687-suspension-portion-section-5762a-title-10-the-united-states-code,EO0550,development
1508,executive_order,12911,seal for the office national drug control policy,"April 25, 1994",https://www.presidency.ucsb.edu/documents/executive-order-12911-seal-for-the-office-national-drug-control-policy,EO0551,development
2881,executive_order,11538,delegating the secretary transportation the authority the president,"June 29, 1970",https://www.presidency.ucsb.edu/documents/executive-order-11538-delegating-the-secretary-transportation-the-authority-the-president,EO0552,development
688,executive_order,13731,global entrepreneurship,"June 24, 2016",https://www.presidency.ucsb.edu/documents/executive-order-13731-global-entrepreneurship,EO0553,development
1478,executive_order,12941,seismic safety existing federally owned or leased buildings,"December 01, 1994",https://www.presidency.ucsb.edu/documents/executive-order-12941-seismic-safety-existing-federally-owned-or-leased-buildings,EO0554,development
3575,executive_order,10846,inspection income excess profits estate and gift tax returns the,"October 12, 1959",https://www.presidency.ucsb.edu/documents/executive-order-10846-inspection-income-excess-profits-estate-and-gift-tax-returns-the,EO0555,development
1443,executive_order,12976,compensation practices government corporations,"October 05, 1995",https://www.presidency.ucsb.edu/documents/executive-order-12976-compensation-practices-government-corporations,EO0556,development
2005,executive_order,12414,establishment emergency board no 201 investigate railroad labor,"April 04, 1983",https://www.presidency.ucsb.edu/documents/executive-order-12414-establishment-emergency-board-no-201-investigate-railroad-labor,EO0557,development
1469,executive_order,12950,establishing emergency board investigate dispute between metro north,"February 22, 1995",https://www.presidency.ucsb.edu/documents/executive-order-12950-establishing-emergency-board-investigate-dispute-between-metro-north,EO0558,development
313,executive_order,14106,united states coast guard officer personnel management,"August 14, 2023",https://www.presidency.ucsb.edu/documents/executive-order-14106-united-states-coast-guard-officer-personnel-management,EO0559,development
3481,executive_order,10939,provide guide ethical standards government officials,"May 05, 1961",https://www.presidency.ucsb.edu/documents/executive-order-10939-provide-guide-ethical-standards-government-officials,EO0560,development
3835,executive_order,10586,designating certain officers act secretary the treasury,"January 13, 1955",https://www.presidency.ucsb.edu/documents/executive-order-10586-designating-certain-officers-act-secretary-the-treasury,EO0561,segmentation_vesting_holdout
2553,executive_order,11866,designating the world intellectual property organization wipo public,"June 18, 1975",https://www.presidency.ucsb.edu/documents/executive-order-11866-designating-the-world-intellectual-property-organization-wipo-public,EO0562,development
2411,executive_order,12008,presidential management intern program,"August 25, 1977",https://www.presidency.ucsb.edu/documents/executive-order-12008-presidential-management-intern-program,EO0563,development
1601,executive_order,12818,open bidding federal and federally funded construction projects,"October 23, 1992",https://www.presidency.ucsb.edu/documents/executive-order-12818-open-bidding-federal-and-federally-funded-construction-projects,EO0564,segmentation_vesting_holdout
3576,executive_order,10843,creating board inquiry report labor dispute affecting the steel,"October 09, 1959",https://www.presidency.ucsb.edu/documents/executive-order-10843-creating-board-inquiry-report-labor-dispute-affecting-the-steel,EO0565,development
3550,executive_order,10871,inspection income excess profits estate and gift tax returns the,"March 15, 1960",https://www.presidency.ucsb.edu/documents/executive-order-10871-inspection-income-excess-profits-estate-and-gift-tax-returns-the,EO0566,segmentation_vesting_holdout
395,executive_order,14024,blocking property with respect specified harmful foreign activities,"April 15, 2021",https://www.presidency.ucsb.edu/documents/executive-order-14024-blocking-property-with-respect-specified-harmful-foreign-activities,EO0567,development
1957,executive_order,12462,presidents advisory committee mediation and conciliation,"February 17, 1984",https://www.presidency.ucsb.edu/documents/executive-order-12462-presidents-advisory-committee-mediation-and-conciliation,EO0568,development
986,executive_order,13433,protecting american taxpayers from payment contingency fees,"May 16, 2007",https://www.presidency.ucsb.edu/documents/executive-order-13433-protecting-american-taxpayers-from-payment-contingency-fees,EO0569,development
1699,executive_order,12720,presidents council rural america,"July 16, 1990",https://www.presidency.ucsb.edu/documents/executive-order-12720-presidents-council-rural-america,EO0570,development
2338,executive_order,12081,naturalization based military service,"September 18, 1978",https://www.presidency.ucsb.edu/documents/executive-order-12081-naturalization-based-military-service,EO0571,segmentation_vesting_holdout
3545,executive_order,10875,creating emergency board investigate disputes between the akron,"April 22, 1960",https://www.presidency.ucsb.edu/documents/executive-order-10875-creating-emergency-board-investigate-disputes-between-the-akron,EO0572,development
3201,executive_order,11220,transferring lands the state washington from the okanogan national,"May 06, 1965",https://www.presidency.ucsb.edu/documents/executive-order-11220-transferring-lands-the-state-washington-from-the-okanogan-national,EO0573,development
4438,executive_order,9986,sale vessels the navy,"August 16, 1948",https://www.presidency.ucsb.edu/documents/executive-order-9986-sale-vessels-the-navy,EO0574,segmentation_vesting_holdout
3898,executive_order,10524,delegating certain functions the president respecting school,"March 31, 1954",https://www.presidency.ucsb.edu/documents/executive-order-10524-delegating-certain-functions-the-president-respecting-school,EO0575,development
343,executive_order,14076,protecting access reproductive health care services,"July 08, 2022",https://www.presidency.ucsb.edu/documents/executive-order-14076-protecting-access-reproductive-health-care-services,EO0576,segmentation_vesting_holdout
4348,executive_order,10075,eliminating certain public lands from naval petroleum reserve no 2,"August 18, 1949",https://www.presidency.ucsb.edu/documents/executive-order-10075-eliminating-certain-public-lands-from-naval-petroleum-reserve-no-2,EO0577,development
324,executive_order,14095,increasing access high quality care and supporting caregivers,"April 18, 2023",https://www.presidency.ucsb.edu/documents/executive-order-14095-increasing-access-high-quality-care-and-supporting-caregivers,EO0578,development
3879,executive_order,10543,creating board inquiry report labor dispute affecting the operations,"July 06, 1954",https://www.presidency.ucsb.edu/documents/executive-order-10543-creating-board-inquiry-report-labor-dispute-affecting-the-operations,EO0579,development
4366,executive_order,10057,transferring the american battle monuments commission functions,"May 14, 1949",https://www.presidency.ucsb.edu/documents/executive-order-10057-transferring-the-american-battle-monuments-commission-functions,EO0580,development
3927,executive_order,10494,disposition functions remaining under title iv the defense,"October 14, 1953",https://www.presidency.ucsb.edu/documents/executive-order-10494-disposition-functions-remaining-under-title-iv-the-defense,EO0581,development
3622,executive_order,10798,flag the united states,"January 03, 1959",https://www.presidency.ucsb.edu/documents/executive-order-10798-flag-the-united-states,EO0582,development
4466,executive_order,9959,creating board inquiry report labor dispute affecting the,"May 18, 1948",https://www.presidency.ucsb.edu/documents/executive-order-9959-creating-board-inquiry-report-labor-dispute-affecting-the,EO0583,development
2353,executive_order,12066,inspection foreign assistance programs,"June 29, 1978",https://www.presidency.ucsb.edu/documents/executive-order-12066-inspection-foreign-assistance-programs,EO0584,development
4354,executive_order,10069,amendment executive order no 9805 prescribing regulaitons governing,"July 14, 1949",https://www.presidency.ucsb.edu/documents/executive-order-10069-amendment-executive-order-no-9805-prescribing-regulaitons-governing,EO0585,development
3709,executive_order,10711,restoring certain lands comprising portions the lualualei military,"May 14, 1957",https://www.presidency.ucsb.edu/documents/executive-order-10711-restoring-certain-lands-comprising-portions-the-lualualei-military,EO0586,development
3748,executive_order,10673,fitness american youth,"July 16, 1956",https://www.presidency.ucsb.edu/documents/executive-order-10673-fitness-american-youth,EO0587,development
718,executive_order,13701,delegation certain authorities and assignment certain functions,"July 17, 2015",https://www.presidency.ucsb.edu/documents/executive-order-13701-delegation-certain-authorities-and-assignment-certain-functions,EO0588,development
124,executive_order,14296,keeping promises veterans and establishing national center for,"May 09, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14296-keeping-promises-veterans-and-establishing-national-center-for,EO0589,development
4480,executive_order,9943,providing for carrying out the foreign assistance act 1948,"April 09, 1948",https://www.presidency.ucsb.edu/documents/executive-order-9943-providing-for-carrying-out-the-foreign-assistance-act-1948,EO0590,segmentation_vesting_holdout
2344,executive_order,12075,interagency coordinating council,"August 16, 1978",https://www.presidency.ucsb.edu/documents/executive-order-12075-interagency-coordinating-council,EO0591,development
2549,executive_order,11871,transferring the score and ace programs from the action agency the,"July 18, 1975",https://www.presidency.ucsb.edu/documents/executive-order-11871-transferring-the-score-and-ace-programs-from-the-action-agency-the,EO0592,development
2678,executive_order,11741,federal agency use the official american revolution bicentennial,"October 15, 1973",https://www.presidency.ucsb.edu/documents/executive-order-11741-federal-agency-use-the-official-american-revolution-bicentennial,EO0593,development
4436,executive_order,9988,prescribing portions the selective service regulations,"August 20, 1948",https://www.presidency.ucsb.edu/documents/executive-order-9988-prescribing-portions-the-selective-service-regulations,EO0594,development
2007,executive_order,12412,peace corps advisory council,"March 29, 1983",https://www.presidency.ucsb.edu/documents/executive-order-12412-peace-corps-advisory-council,EO0595,segmentation_vesting_holdout
3018,executive_order,11401,modifying executive order no 6868 october 9 1934 amended designating,"March 13, 1968",https://www.presidency.ucsb.edu/documents/executive-order-11401-modifying-executive-order-no-6868-october-9-1934-amended-designating,EO0596,development
3777,executive_order,10643,creating emergency board investigate disputes between the albany,"November 07, 1955",https://www.presidency.ucsb.edu/documents/executive-order-10643-creating-emergency-board-investigate-disputes-between-the-albany,EO0597,development
3753,executive_order,10668,amendment executive order no 2859 may 11 1918 relating the national,"May 10, 1956",https://www.presidency.ucsb.edu/documents/executive-order-10668-amendment-executive-order-no-2859-may-11-1918-relating-the-national,EO0598,development
910,executive_order,13509,establishing white house council automotive communities and workers,"June 23, 2009",https://www.presidency.ucsb.edu/documents/executive-order-13509-establishing-white-house-council-automotive-communities-and-workers,EO0599,development
1255,executive_order,13164,requiring federal agencies establish procedures tofacilitate the,"July 26, 2000",https://www.presidency.ucsb.edu/documents/executive-order-13164-requiring-federal-agencies-establish-procedures-tofacilitate-the,EO0600,development
1008,executive_order,13411,improving assistance for disaster victims,"August 29, 2006",https://www.presidency.ucsb.edu/documents/executive-order-13411-improving-assistance-for-disaster-victims,EO0601,development
4057,executive_order,10366,amending the selctive service regulations,"June 26, 1952",https://www.presidency.ucsb.edu/documents/executive-order-10366-amending-the-selctive-service-regulations,EO0602,development
2500,executive_order,11919,delegating authority the president concur designations commissioners,"June 09, 1976",https://www.presidency.ucsb.edu/documents/executive-order-11919-delegating-authority-the-president-concur-designations-commissioners,EO0603,segmentation_vesting_holdout
39,executive_order,14379,addressing addiction through the great american recovery initiative,"January 29, 2026",https://www.presidency.ucsb.edu/documents/executive-order-14379-addressing-addiction-through-the-great-american-recovery-initiative,EO0604,development
3409,executive_order,11011,creating emergency board investigate dispute between the trans world,"March 20, 1962",https://www.presidency.ucsb.edu/documents/executive-order-11011-creating-emergency-board-investigate-dispute-between-the-trans-world,EO0605,development
1757,executive_order,12662,implementing the united states canada free trade implementation act,"December 31, 1988",https://www.presidency.ucsb.edu/documents/executive-order-12662-implementing-the-united-states-canada-free-trade-implementation-act,EO0606,development
4472,executive_order,9953,establishing the interdepartmental committee for the peacetime,"April 23, 1948",https://www.presidency.ucsb.edu/documents/executive-order-9953-establishing-the-interdepartmental-committee-for-the-peacetime,EO0607,development
1205,executive_order,13214,presidents task force improve health care delivery for our nations,"May 28, 2001",https://www.presidency.ucsb.edu/documents/executive-order-13214-presidents-task-force-improve-health-care-delivery-for-our-nations,EO0608,development
2289,executive_order,12130,presidents commission the accident three mile island,"April 11, 1979",https://www.presidency.ucsb.edu/documents/executive-order-12130-presidents-commission-the-accident-three-mile-island,EO0609,development
876,executive_order,13543,national commission the bp deepwater horizon oil spill and offshore,"May 21, 2010",https://www.presidency.ucsb.edu/documents/executive-order-13543-national-commission-the-bp-deepwater-horizon-oil-spill-and-offshore,EO0610,development
3193,executive_order,11227,designating the interim communications satellite committee public,"June 02, 1965",https://www.presidency.ucsb.edu/documents/executive-order-11227-designating-the-interim-communications-satellite-committee-public,EO0611,development
3504,executive_order,10916,inspection income estate and gift tax returns the senate committee,"January 24, 1961",https://www.presidency.ucsb.edu/documents/executive-order-10916-inspection-income-estate-and-gift-tax-returns-the-senate-committee,EO0612,development
3834,executive_order,10587,administration section 32h the trading with the enemy act,"January 13, 1955",https://www.presidency.ucsb.edu/documents/executive-order-10587-administration-section-32h-the-trading-with-the-enemy-act,EO0613,development
1274,executive_order,13145,prohibit discrimination federal employment based genetic information,"February 08, 2000",https://www.presidency.ucsb.edu/documents/executive-order-13145-prohibit-discrimination-federal-employment-based-genetic-information,EO0614,development
3066,executive_order,11353,establishing the presidents advisory council cost reduction,"May 23, 1967",https://www.presidency.ucsb.edu/documents/executive-order-11353-establishing-the-presidents-advisory-council-cost-reduction,EO0615,development
3131,executive_order,11289,national advisory commission selective service,"July 02, 1966",https://www.presidency.ucsb.edu/documents/executive-order-11289-national-advisory-commission-selective-service,EO0616,development
4326,executive_order,10097,designating the honorable cecil snyder acting judge the united,"January 24, 1950",https://www.presidency.ucsb.edu/documents/executive-order-10097-designating-the-honorable-cecil-snyder-acting-judge-the-united,EO0617,development
352,executive_order,14067,ensuring responsible development digital assets,"March 09, 2022",https://www.presidency.ucsb.edu/documents/executive-order-14067-ensuring-responsible-development-digital-assets,EO0618,development
3880,executive_order,10542,creating board inquiry report labor dispute affecting the operations,"July 06, 1954",https://www.presidency.ucsb.edu/documents/executive-order-10542-creating-board-inquiry-report-labor-dispute-affecting-the-operations,EO0619,development
2226,executive_order,12192,state planning council radioactive waste management,"February 12, 1980",https://www.presidency.ucsb.edu/documents/executive-order-12192-state-planning-council-radioactive-waste-management,EO0620,development
1951,executive_order,12468,presidential advisory council the peace corps,"March 22, 1984",https://www.presidency.ucsb.edu/documents/executive-order-12468-presidential-advisory-council-the-peace-corps,EO0621,development
2309,executive_order,12109,federal physicians comparability allowance,"December 28, 1978",https://www.presidency.ucsb.edu/documents/executive-order-12109-federal-physicians-comparability-allowance,EO0622,segmentation_vesting_holdout
4102,executive_order,10321,inspection income excess profits declared value excess profits,"January 24, 1952",https://www.presidency.ucsb.edu/documents/executive-order-10321-inspection-income-excess-profits-declared-value-excess-profits,EO0623,development
4487,executive_order,9938,revoking executive order no 9544 april 25 1945 authorizing the,"March 22, 1948",https://www.presidency.ucsb.edu/documents/executive-order-9938-revoking-executive-order-no-9544-april-25-1945-authorizing-the,EO0624,development
267,executive_order,14152,holding former government officials accountable for election,"January 20, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14152-holding-former-government-officials-accountable-for-election,EO0625,segmentation_vesting_holdout
3756,executive_order,10665,restoring certain lands the schofield barracks military reservation,"April 23, 1956",https://www.presidency.ucsb.edu/documents/executive-order-10665-restoring-certain-lands-the-schofield-barracks-military-reservation,EO0626,development
3570,executive_order,10851,enlarging the chattahoochee kisatchie holly springs and ouachita,"November 27, 1959",https://www.presidency.ucsb.edu/documents/executive-order-10851-enlarging-the-chattahoochee-kisatchie-holly-springs-and-ouachita,EO0627,development
2306,executive_order,12113,independent water project review,"January 04, 1979",https://www.presidency.ucsb.edu/documents/executive-order-12113-independent-water-project-review,EO0628,development
2147,executive_order,12272,foreign service retirement and disability system,"January 16, 1981",https://www.presidency.ucsb.edu/documents/executive-order-12272-foreign-service-retirement-and-disability-system,EO0629,development
2679,executive_order,11740,adjusting the rates monthly basic pay for members the uniformed,"October 03, 1973",https://www.presidency.ucsb.edu/documents/executive-order-11740-adjusting-the-rates-monthly-basic-pay-for-members-the-uniformed,EO0630,development
4324,executive_order,10099,providing for the administration the mutual defense assistance act,"January 27, 1950",https://www.presidency.ucsb.edu/documents/executive-order-10099-providing-for-the-administration-the-mutual-defense-assistance-act,EO0631,development
2999,executive_order,11420,establishing the export expansion advisory committee,"July 31, 1968",https://www.presidency.ucsb.edu/documents/executive-order-11420-establishing-the-export-expansion-advisory-committee,EO0632,development
270,executive_order,14165,securing our borders,"January 20, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14165-securing-our-borders,EO0633,development
1733,executive_order,12686,presidents commission aviation security and terrorism,"August 04, 1989",https://www.presidency.ucsb.edu/documents/executive-order-12686-presidents-commission-aviation-security-and-terrorism,EO0634,development
1916,executive_order,12502,chemical warfare review commission,"January 28, 1985",https://www.presidency.ucsb.edu/documents/executive-order-12502-chemical-warfare-review-commission,EO0635,development
258,executive_order,14150,america first policy directive the secretary state,"January 20, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14150-america-first-policy-directive-the-secretary-state,EO0636,development
3843,executive_order,10578,creating emergency board investigate dispute between certain,"November 23, 1954",https://www.presidency.ucsb.edu/documents/executive-order-10578-creating-emergency-board-investigate-dispute-between-certain,EO0637,development
4031,executive_order,10392,establishing the presidents commission immigration and,"September 04, 1952",https://www.presidency.ucsb.edu/documents/executive-order-10392-establishing-the-presidents-commission-immigration-and,EO0638,development
974,executive_order,13445,strengthening adult education,"September 27, 2007",https://www.presidency.ucsb.edu/documents/executive-order-13445-strengthening-adult-education,EO0639,segmentation_vesting_holdout
2883,executive_order,11536,establishing the presidents commission campus unrest,"June 13, 1970",https://www.presidency.ucsb.edu/documents/executive-order-11536-establishing-the-presidents-commission-campus-unrest,EO0640,development
1182,executive_order,13237,creation the presidents council bioethics,"November 28, 2001",https://www.presidency.ucsb.edu/documents/executive-order-13237-creation-the-presidents-council-bioethics,EO0641,development
994,executive_order,13425,trial alien unlawful enemy combatants military commission,"February 14, 2007",https://www.presidency.ucsb.edu/documents/executive-order-13425-trial-alien-unlawful-enemy-combatants-military-commission,EO0642,development
2024,executive_order,12395,international private enterprise task force,"November 20, 1982",https://www.presidency.ucsb.edu/documents/executive-order-12395-international-private-enterprise-task-force,EO0643,development
854,executive_order,13565,establishment the intellectual property enforcement advisory,"February 08, 2011",https://www.presidency.ucsb.edu/documents/executive-order-13565-establishment-the-intellectual-property-enforcement-advisory,EO0644,development
4194,executive_order,10229,exemption hugh h bennett from compulsory retirement for age,"March 30, 1951",https://www.presidency.ucsb.edu/documents/executive-order-10229-exemption-hugh-h-bennett-from-compulsory-retirement-for-age,EO0645,development
3123,executive_order,11297,coordination federal urban programs,"August 11, 1966",https://www.presidency.ucsb.edu/documents/executive-order-11297-coordination-federal-urban-programs,EO0646,development
2458,executive_order,11964,implementation the convention the international regulations for,"January 19, 1977",https://www.presidency.ucsb.edu/documents/executive-order-11964-implementation-the-convention-the-international-regulations-for,EO0647,development
1160,executive_order,13259,designation public international organizations for purposes the,"March 19, 2002",https://www.presidency.ucsb.edu/documents/executive-order-13259-designation-public-international-organizations-for-purposes-the,EO0648,development
1820,executive_order,12599,coordination economic policies for sub saharan africa,"June 23, 1987",https://www.presidency.ucsb.edu/documents/executive-order-12599-coordination-economic-policies-for-sub-saharan-africa,EO0649,development
184,executive_order,14235,restoring public service loan forgiveness,"March 07, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14235-restoring-public-service-loan-forgiveness,EO0650,development
1912,executive_order,12508,world tourism organization,"March 22, 1985",https://www.presidency.ucsb.edu/documents/executive-order-12508-world-tourism-organization,EO0651,development
3701,executive_order,10719,restoring certain lands the schofield barracks military reservation,"July 03, 1957",https://www.presidency.ucsb.edu/documents/executive-order-10719-restoring-certain-lands-the-schofield-barracks-military-reservation,EO0652,segmentation_vesting_holdout
559,executive_order,13860,supporting the transition active duty servicemembers and military,"March 04, 2019",https://www.presidency.ucsb.edu/documents/executive-order-13860-supporting-the-transition-active-duty-servicemembers-and-military,EO0653,development
1014,executive_order,13405,blocking property certain persons undermining democratic processes,"June 16, 2006",https://www.presidency.ucsb.edu/documents/executive-order-13405-blocking-property-certain-persons-undermining-democratic-processes,EO0654,development
4264,executive_order,10159,providing for the administration the act for international,"September 08, 1950",https://www.presidency.ucsb.edu/documents/executive-order-10159-providing-for-the-administration-the-act-for-international,EO0655,development
4081,executive_order,10343,inspection tax returns committee the judiciary house representatives,"April 12, 1952",https://www.presidency.ucsb.edu/documents/executive-order-10343-inspection-tax-returns-committee-the-judiciary-house-representatives,EO0656,development
2420,executive_order,11998,presidents commission military compensation,"June 27, 1977",https://www.presidency.ucsb.edu/documents/executive-order-11998-presidents-commission-military-compensation,EO0657,development
220,executive_order,14199,withdrawing the united states from and ending funding certain united,"February 04, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14199-withdrawing-the-united-states-from-and-ending-funding-certain-united,EO0658,development
3260,executive_order,11160,prescribing regulations relating medical care for retired ships,"July 06, 1964",https://www.presidency.ucsb.edu/documents/executive-order-11160-prescribing-regulations-relating-medical-care-for-retired-ships,EO0659,development
667,executive_order,13752,relating the implementation the convention the international,"December 08, 2016",https://www.presidency.ucsb.edu/documents/executive-order-13752-relating-the-implementation-the-convention-the-international,EO0660,development
644,executive_order,13774,preventing violence against federal state tribal and local law,"February 09, 2017",https://www.presidency.ucsb.edu/documents/executive-order-13774-preventing-violence-against-federal-state-tribal-and-local-law,EO0661,development
2355,executive_order,12064,united states tax court nominating commission,"June 05, 1978",https://www.presidency.ucsb.edu/documents/executive-order-12064-united-states-tax-court-nominating-commission,EO0662,development
3542,executive_order,10878,creating emergency board investigate dispute between the chicago,"May 23, 1960",https://www.presidency.ucsb.edu/documents/executive-order-10878-creating-emergency-board-investigate-dispute-between-the-chicago,EO0663,development
4372,executive_order,10051,creating emergency board investigate dispute between the aliquippa,"April 15, 1949",https://www.presidency.ucsb.edu/documents/executive-order-10051-creating-emergency-board-investigate-dispute-between-the-aliquippa,EO0664,development
1938,executive_order,12481,establishment emergency board no 203 investigate railroad labor,"June 20, 1984",https://www.presidency.ucsb.edu/documents/executive-order-12481-establishment-emergency-board-no-203-investigate-railroad-labor,EO0665,development
1952,executive_order,12467,international boundary and water commission united states and mexico,"March 02, 1984",https://www.presidency.ucsb.edu/documents/executive-order-12467-international-boundary-and-water-commission-united-states-and-mexico,EO0666,development
3311,executive_order,11109,inspection income excess profits estate and gift tax returns the,"May 27, 1963",https://www.presidency.ucsb.edu/documents/executive-order-11109-inspection-income-excess-profits-estate-and-gift-tax-returns-the,EO0667,development
1554,executive_order,12865,prohibiting certain transactions involving unita,"September 26, 1993",https://www.presidency.ucsb.edu/documents/executive-order-12865-prohibiting-certain-transactions-involving-unita,EO0668,development
3305,executive_order,11115,creating emergency board investigate disputes between the pullman,"July 04, 1963",https://www.presidency.ucsb.edu/documents/executive-order-11115-creating-emergency-board-investigate-disputes-between-the-pullman,EO0669,development
4302,executive_order,10121,transferring the territory hawaii title certain public land needed,"April 12, 1950",https://www.presidency.ucsb.edu/documents/executive-order-10121-transferring-the-territory-hawaii-title-certain-public-land-needed,EO0670,development
2207,executive_order,12212,the department education,"May 02, 1980",https://www.presidency.ucsb.edu/documents/executive-order-12212-the-department-education,EO0671,development
2298,executive_order,12123,offshore oil spill pollution,"February 26, 1979",https://www.presidency.ucsb.edu/documents/executive-order-12123-offshore-oil-spill-pollution,EO0672,development
1577,executive_order,12842,international development law institute,"March 29, 1993",https://www.presidency.ucsb.edu/documents/executive-order-12842-international-development-law-institute,EO0673,development
1785,executive_order,12634,delegating authority provide assistance and support for peace,"April 01, 1988",https://www.presidency.ucsb.edu/documents/executive-order-12634-delegating-authority-provide-assistance-and-support-for-peace,EO0674,development
2884,executive_order,11535,providing for inspection certain tax returns the house committee the,"June 12, 1970",https://www.presidency.ucsb.edu/documents/executive-order-11535-providing-for-inspection-certain-tax-returns-the-house-committee-the,EO0675,development
486,executive_order,13933,protecting american monuments memorials and statues and combating,"June 26, 2020",https://www.presidency.ucsb.edu/documents/executive-order-13933-protecting-american-monuments-memorials-and-statues-and-combating,EO0676,development
4041,executive_order,10382,providing for the liquidation the affairs the displaced persons,"August 09, 1952",https://www.presidency.ucsb.edu/documents/executive-order-10382-providing-for-the-liquidation-the-affairs-the-displaced-persons,EO0677,development
1765,executive_order,12654,delegating authority provide assistance for the nicaraguan,"October 07, 1988",https://www.presidency.ucsb.edu/documents/executive-order-12654-delegating-authority-provide-assistance-for-the-nicaraguan,EO0678,development
721,executive_order,13698,hostage recovery activities,"June 24, 2015",https://www.presidency.ucsb.edu/documents/executive-order-13698-hostage-recovery-activities,EO0679,development
1980,executive_order,12439,presidents task force food assistance,"September 08, 1983",https://www.presidency.ucsb.edu/documents/executive-order-12439-presidents-task-force-food-assistance,EO0680,development
3515,executive_order,10905,amendment executive order 6260 august 28 1933 amended,"January 14, 1961",https://www.presidency.ucsb.edu/documents/executive-order-10905-amendment-executive-order-6260-august-28-1933-amended,EO0681,segmentation_vesting_holdout
3208,executive_order,11212,including certain lands within the boundaries the allegheny national,"April 02, 1965",https://www.presidency.ucsb.edu/documents/executive-order-11212-including-certain-lands-within-the-boundaries-the-allegheny-national,EO0682,development
3428,executive_order,10993,consolidating the hiawatha and marquette national forests michigan,"February 09, 1962",https://www.presidency.ucsb.edu/documents/executive-order-10993-consolidating-the-hiawatha-and-marquette-national-forests-michigan,EO0683,segmentation_vesting_holdout
4463,executive_order,9962,regulations governing the payment salaries and compensation federal,"May 24, 1948",https://www.presidency.ucsb.edu/documents/executive-order-9962-regulations-governing-the-payment-salaries-and-compensation-federal,EO0684,development
4321,executive_order,10102,transfer certain business operations facilities and appurtenances,"January 31, 1950",https://www.presidency.ucsb.edu/documents/executive-order-10102-transfer-certain-business-operations-facilities-and-appurtenances,EO0685,development
1750,executive_order,12669,organization eastern caribbean states,"February 20, 1989",https://www.presidency.ucsb.edu/documents/executive-order-12669-organization-eastern-caribbean-states,EO0686,segmentation_vesting_holdout
1558,executive_order,12861,elimination one half executive branch internal regulations,"September 11, 1993",https://www.presidency.ucsb.edu/documents/executive-order-12861-elimination-one-half-executive-branch-internal-regulations,EO0687,development
3427,executive_order,10992,redefining the boundaries the caribbean national forest puerto rico,"February 09, 1962",https://www.presidency.ucsb.edu/documents/executive-order-10992-redefining-the-boundaries-the-caribbean-national-forest-puerto-rico,EO0688,development
136,executive_order,14278,preparing americans for high paying skilled trade jobs the future,"April 23, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14278-preparing-americans-for-high-paying-skilled-trade-jobs-the-future,EO0689,development
4375,executive_order,10048,creating emergency board investigate dispute between the southern,"March 30, 1949",https://www.presidency.ucsb.edu/documents/executive-order-10048-creating-emergency-board-investigate-dispute-between-the-southern,EO0690,development
2028,executive_order,12391,partial suspension federal service labor management relations,"November 04, 1982",https://www.presidency.ucsb.edu/documents/executive-order-12391-partial-suspension-federal-service-labor-management-relations,EO0691,development
4202,executive_order,10220,authorizing the appointment stanley c wollaston competitive position,"March 02, 1951",https://www.presidency.ucsb.edu/documents/executive-order-10220-authorizing-the-appointment-stanley-c-wollaston-competitive-position,EO0692,development
3895,executive_order,10527,inspection income excess profits declared value excess profits,"April 19, 1954",https://www.presidency.ucsb.edu/documents/executive-order-10527-inspection-income-excess-profits-declared-value-excess-profits,EO0693,development
1584,executive_order,12835,establishment the national economic council,"January 25, 1993",https://www.presidency.ucsb.edu/documents/executive-order-12835-establishment-the-national-economic-council,EO0694,development
2752,executive_order,11667,establishing the presidents advisory committee the environmental,"April 19, 1972",https://www.presidency.ucsb.edu/documents/executive-order-11667-establishing-the-presidents-advisory-committee-the-environmental,EO0695,development
4390,executive_order,10033,regulations governing the providing statistical information,"February 08, 1949",https://www.presidency.ucsb.edu/documents/executive-order-10033-regulations-governing-the-providing-statistical-information,EO0696,development
